message_id,channel_name,class_name,confidence,image_category,image_path
41623,HakimEthio,person,0.4025,promotional,data/raw/images\HakimEthio\41623.jpg
41623,HakimEthio,person,0.377,promotional,data/raw/images\HakimEthio\41623.jpg
41623,HakimEthio,tie,0.3084,promotional,data/raw/images\HakimEthio\41623.jpg
41624,HakimEthio,bottle,0.9054,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,person,0.8841,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,person,0.8517,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,person,0.8251,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,bottle,0.806,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,bottle,0.7976,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,person,0.7936,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,person,0.7918,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,person,0.7918,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,cup,0.7584,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,bottle,0.7309,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,bottle,0.657,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,bottle,0.6373,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,bottle,0.6211,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,person,0.5813,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,bottle,0.5215,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,person,0.482,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,dining table,0.429,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,person,0.4095,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,chair,0.4045,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,potted plant,0.403,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,person,0.3923,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,chair,0.3783,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,person,0.3776,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,dining table,0.3744,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,bottle,0.318,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,cup,0.3033,promotional,data/raw/images\HakimEthio\41624.jpg
41624,HakimEthio,dining table,0.3025,promotional,data/raw/images\HakimEthio\41624.jpg
41625,HakimEthio,person,0.8545,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,person,0.8514,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,bottle,0.8342,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,person,0.7857,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,cup,0.78,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,person,0.7779,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,bottle,0.7491,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,person,0.7331,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,bottle,0.7183,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,person,0.7165,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,bottle,0.7068,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,bottle,0.6533,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,person,0.6214,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,person,0.6096,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,person,0.5744,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,person,0.5275,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,person,0.5107,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,person,0.4978,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,chair,0.4395,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,potted plant,0.4322,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,person,0.4311,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,bottle,0.4272,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,person,0.4248,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,bottle,0.4107,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,bottle,0.409,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,person,0.3237,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,dining table,0.322,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,cup,0.3127,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,dining table,0.3125,promotional,data/raw/images\HakimEthio\41625.jpg
41625,HakimEthio,person,0.3002,promotional,data/raw/images\HakimEthio\41625.jpg
41626,HakimEthio,person,0.8333,promotional,data/raw/images\HakimEthio\41626.jpg
41626,HakimEthio,person,0.8014,promotional,data/raw/images\HakimEthio\41626.jpg
41626,HakimEthio,person,0.7146,promotional,data/raw/images\HakimEthio\41626.jpg
41626,HakimEthio,person,0.6761,promotional,data/raw/images\HakimEthio\41626.jpg
41626,HakimEthio,tv,0.6705,promotional,data/raw/images\HakimEthio\41626.jpg
41626,HakimEthio,chair,0.6518,promotional,data/raw/images\HakimEthio\41626.jpg
41626,HakimEthio,person,0.5698,promotional,data/raw/images\HakimEthio\41626.jpg
41626,HakimEthio,person,0.4083,promotional,data/raw/images\HakimEthio\41626.jpg
41626,HakimEthio,person,0.3801,promotional,data/raw/images\HakimEthio\41626.jpg
41626,HakimEthio,person,0.3781,promotional,data/raw/images\HakimEthio\41626.jpg
41626,HakimEthio,person,0.3413,promotional,data/raw/images\HakimEthio\41626.jpg
41627,HakimEthio,person,0.8591,promotional,data/raw/images\HakimEthio\41627.jpg
41628,HakimEthio,person,0.7647,promotional,data/raw/images\HakimEthio\41628.jpg
41628,HakimEthio,person,0.3752,promotional,data/raw/images\HakimEthio\41628.jpg
41628,HakimEthio,person,0.357,promotional,data/raw/images\HakimEthio\41628.jpg
41629,HakimEthio,person,0.8359,promotional,data/raw/images\HakimEthio\41629.jpg
41630,HakimEthio,person,0.9068,promotional,data/raw/images\HakimEthio\41630.jpg
41630,HakimEthio,person,0.8663,promotional,data/raw/images\HakimEthio\41630.jpg
41630,HakimEthio,person,0.8423,promotional,data/raw/images\HakimEthio\41630.jpg
41630,HakimEthio,person,0.8022,promotional,data/raw/images\HakimEthio\41630.jpg
41630,HakimEthio,person,0.7781,promotional,data/raw/images\HakimEthio\41630.jpg
41630,HakimEthio,person,0.7499,promotional,data/raw/images\HakimEthio\41630.jpg
41630,HakimEthio,person,0.4665,promotional,data/raw/images\HakimEthio\41630.jpg
41630,HakimEthio,person,0.4572,promotional,data/raw/images\HakimEthio\41630.jpg
41630,HakimEthio,person,0.406,promotional,data/raw/images\HakimEthio\41630.jpg
41630,HakimEthio,person,0.3576,promotional,data/raw/images\HakimEthio\41630.jpg
41630,HakimEthio,person,0.3408,promotional,data/raw/images\HakimEthio\41630.jpg
41630,HakimEthio,person,0.323,promotional,data/raw/images\HakimEthio\41630.jpg
41630,HakimEthio,person,0.3028,promotional,data/raw/images\HakimEthio\41630.jpg
41631,HakimEthio,person,0.9206,promotional,data/raw/images\HakimEthio\41631.jpg
41631,HakimEthio,person,0.9062,promotional,data/raw/images\HakimEthio\41631.jpg
41631,HakimEthio,person,0.8144,promotional,data/raw/images\HakimEthio\41631.jpg
41631,HakimEthio,person,0.5687,promotional,data/raw/images\HakimEthio\41631.jpg
41631,HakimEthio,person,0.5175,promotional,data/raw/images\HakimEthio\41631.jpg
41632,HakimEthio,person,0.8551,promotional,data/raw/images\HakimEthio\41632.jpg
41632,HakimEthio,person,0.8321,promotional,data/raw/images\HakimEthio\41632.jpg
41632,HakimEthio,person,0.8198,promotional,data/raw/images\HakimEthio\41632.jpg
41632,HakimEthio,person,0.8187,promotional,data/raw/images\HakimEthio\41632.jpg
41632,HakimEthio,person,0.8171,promotional,data/raw/images\HakimEthio\41632.jpg
41632,HakimEthio,person,0.7985,promotional,data/raw/images\HakimEthio\41632.jpg
41632,HakimEthio,person,0.7956,promotional,data/raw/images\HakimEthio\41632.jpg
41632,HakimEthio,person,0.7595,promotional,data/raw/images\HakimEthio\41632.jpg
41632,HakimEthio,person,0.7283,promotional,data/raw/images\HakimEthio\41632.jpg
41632,HakimEthio,person,0.664,promotional,data/raw/images\HakimEthio\41632.jpg
41632,HakimEthio,person,0.6552,promotional,data/raw/images\HakimEthio\41632.jpg
41632,HakimEthio,person,0.5175,promotional,data/raw/images\HakimEthio\41632.jpg
41632,HakimEthio,person,0.5111,promotional,data/raw/images\HakimEthio\41632.jpg
41632,HakimEthio,tie,0.4721,promotional,data/raw/images\HakimEthio\41632.jpg
41632,HakimEthio,person,0.4314,promotional,data/raw/images\HakimEthio\41632.jpg
41632,HakimEthio,person,0.4278,promotional,data/raw/images\HakimEthio\41632.jpg
41632,HakimEthio,person,0.4174,promotional,data/raw/images\HakimEthio\41632.jpg
41632,HakimEthio,tie,0.4055,promotional,data/raw/images\HakimEthio\41632.jpg
41632,HakimEthio,person,0.3502,promotional,data/raw/images\HakimEthio\41632.jpg
41632,HakimEthio,tie,0.3325,promotional,data/raw/images\HakimEthio\41632.jpg
41632,HakimEthio,tie,0.3206,promotional,data/raw/images\HakimEthio\41632.jpg
41633,HakimEthio,person,0.8453,promotional,data/raw/images\HakimEthio\41633.jpg
41633,HakimEthio,person,0.8287,promotional,data/raw/images\HakimEthio\41633.jpg
41633,HakimEthio,person,0.8057,promotional,data/raw/images\HakimEthio\41633.jpg
41633,HakimEthio,handbag,0.5269,promotional,data/raw/images\HakimEthio\41633.jpg
41633,HakimEthio,person,0.4867,promotional,data/raw/images\HakimEthio\41633.jpg
41634,HakimEthio,person,0.8928,promotional,data/raw/images\HakimEthio\41634.jpg
41634,HakimEthio,person,0.8883,promotional,data/raw/images\HakimEthio\41634.jpg
41634,HakimEthio,person,0.8261,promotional,data/raw/images\HakimEthio\41634.jpg
41634,HakimEthio,person,0.7974,promotional,data/raw/images\HakimEthio\41634.jpg
41634,HakimEthio,person,0.7797,promotional,data/raw/images\HakimEthio\41634.jpg
41634,HakimEthio,person,0.7265,promotional,data/raw/images\HakimEthio\41634.jpg
41634,HakimEthio,bench,0.4334,promotional,data/raw/images\HakimEthio\41634.jpg
41634,HakimEthio,dining table,0.4115,promotional,data/raw/images\HakimEthio\41634.jpg
41634,HakimEthio,tie,0.3284,promotional,data/raw/images\HakimEthio\41634.jpg
41634,HakimEthio,person,0.3101,promotional,data/raw/images\HakimEthio\41634.jpg
41635,HakimEthio,person,0.8824,promotional,data/raw/images\HakimEthio\41635.jpg
41635,HakimEthio,person,0.872,promotional,data/raw/images\HakimEthio\41635.jpg
41635,HakimEthio,person,0.8651,promotional,data/raw/images\HakimEthio\41635.jpg
41635,HakimEthio,person,0.8434,promotional,data/raw/images\HakimEthio\41635.jpg
41635,HakimEthio,person,0.8252,promotional,data/raw/images\HakimEthio\41635.jpg
41635,HakimEthio,chair,0.8187,promotional,data/raw/images\HakimEthio\41635.jpg
41635,HakimEthio,person,0.7417,promotional,data/raw/images\HakimEthio\41635.jpg
41635,HakimEthio,person,0.7155,promotional,data/raw/images\HakimEthio\41635.jpg
41635,HakimEthio,person,0.6646,promotional,data/raw/images\HakimEthio\41635.jpg
41635,HakimEthio,person,0.6592,promotional,data/raw/images\HakimEthio\41635.jpg
41635,HakimEthio,person,0.6164,promotional,data/raw/images\HakimEthio\41635.jpg
41635,HakimEthio,person,0.4663,promotional,data/raw/images\HakimEthio\41635.jpg
41635,HakimEthio,tie,0.4215,promotional,data/raw/images\HakimEthio\41635.jpg
41635,HakimEthio,person,0.4185,promotional,data/raw/images\HakimEthio\41635.jpg
41635,HakimEthio,chair,0.4128,promotional,data/raw/images\HakimEthio\41635.jpg
41635,HakimEthio,chair,0.4112,promotional,data/raw/images\HakimEthio\41635.jpg
41635,HakimEthio,tie,0.3575,promotional,data/raw/images\HakimEthio\41635.jpg
41636,HakimEthio,person,0.943,promotional,data/raw/images\HakimEthio\41636.jpg
41637,HakimEthio,clock,0.3455,promotional,data/raw/images\HakimEthio\41637.jpg
41638,HakimEthio,none,0.0,other,data/raw/images\HakimEthio\41638.jpg
41639,HakimEthio,person,0.9203,promotional,data/raw/images\HakimEthio\41639.jpg
41639,HakimEthio,tie,0.7671,promotional,data/raw/images\HakimEthio\41639.jpg
41640,HakimEthio,orange,0.696,promotional,data/raw/images\HakimEthio\41640.jpg
41640,HakimEthio,orange,0.6591,promotional,data/raw/images\HakimEthio\41640.jpg
41640,HakimEthio,orange,0.6507,promotional,data/raw/images\HakimEthio\41640.jpg
41640,HakimEthio,orange,0.6252,promotional,data/raw/images\HakimEthio\41640.jpg
41640,HakimEthio,orange,0.5868,promotional,data/raw/images\HakimEthio\41640.jpg
41640,HakimEthio,orange,0.4217,promotional,data/raw/images\HakimEthio\41640.jpg
41640,HakimEthio,bowl,0.362,promotional,data/raw/images\HakimEthio\41640.jpg
41641,HakimEthio,bowl,0.3516,promotional,data/raw/images\HakimEthio\41641.jpg
41642,HakimEthio,orange,0.8993,promotional,data/raw/images\HakimEthio\41642.jpg
41642,HakimEthio,orange,0.8004,promotional,data/raw/images\HakimEthio\41642.jpg
41642,HakimEthio,orange,0.7619,promotional,data/raw/images\HakimEthio\41642.jpg
41642,HakimEthio,orange,0.5946,promotional,data/raw/images\HakimEthio\41642.jpg
26396,lobelia4cosmetics,bottle,0.5097,promotional,data/raw/images\lobelia4cosmetics\26396.jpg
26396,lobelia4cosmetics,bottle,0.5074,promotional,data/raw/images\lobelia4cosmetics\26396.jpg
26396,lobelia4cosmetics,dining table,0.4609,promotional,data/raw/images\lobelia4cosmetics\26396.jpg
26396,lobelia4cosmetics,bottle,0.4239,promotional,data/raw/images\lobelia4cosmetics\26396.jpg
26396,lobelia4cosmetics,bottle,0.4207,promotional,data/raw/images\lobelia4cosmetics\26396.jpg
26396,lobelia4cosmetics,cup,0.3684,promotional,data/raw/images\lobelia4cosmetics\26396.jpg
26396,lobelia4cosmetics,bottle,0.3385,promotional,data/raw/images\lobelia4cosmetics\26396.jpg
26396,lobelia4cosmetics,bottle,0.326,promotional,data/raw/images\lobelia4cosmetics\26396.jpg
26396,lobelia4cosmetics,bottle,0.3152,promotional,data/raw/images\lobelia4cosmetics\26396.jpg
26396,lobelia4cosmetics,bottle,0.3124,promotional,data/raw/images\lobelia4cosmetics\26396.jpg
26397,lobelia4cosmetics,person,0.3117,promotional,data/raw/images\lobelia4cosmetics\26397.jpg
26398,lobelia4cosmetics,bottle,0.6433,promotional,data/raw/images\lobelia4cosmetics\26398.jpg
26398,lobelia4cosmetics,bottle,0.6279,promotional,data/raw/images\lobelia4cosmetics\26398.jpg
26398,lobelia4cosmetics,bottle,0.4022,promotional,data/raw/images\lobelia4cosmetics\26398.jpg
26398,lobelia4cosmetics,bottle,0.3563,promotional,data/raw/images\lobelia4cosmetics\26398.jpg
26398,lobelia4cosmetics,bottle,0.3472,promotional,data/raw/images\lobelia4cosmetics\26398.jpg
26398,lobelia4cosmetics,bottle,0.345,promotional,data/raw/images\lobelia4cosmetics\26398.jpg
26398,lobelia4cosmetics,bottle,0.3412,promotional,data/raw/images\lobelia4cosmetics\26398.jpg
26398,lobelia4cosmetics,bottle,0.3148,promotional,data/raw/images\lobelia4cosmetics\26398.jpg
26399,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26399.jpg
26400,lobelia4cosmetics,bottle,0.3294,promotional,data/raw/images\lobelia4cosmetics\26400.jpg
26401,lobelia4cosmetics,orange,0.3178,promotional,data/raw/images\lobelia4cosmetics\26401.jpg
26402,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26402.jpg
26403,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26403.jpg
26404,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26404.jpg
26405,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26405.jpg
26406,lobelia4cosmetics,bottle,0.8619,promotional,data/raw/images\lobelia4cosmetics\26406.jpg
26407,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26407.jpg
26408,lobelia4cosmetics,bottle,0.5939,promotional,data/raw/images\lobelia4cosmetics\26408.jpg
26409,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26409.jpg
26410,lobelia4cosmetics,fork,0.8578,promotional,data/raw/images\lobelia4cosmetics\26410.jpg
26410,lobelia4cosmetics,cup,0.4949,promotional,data/raw/images\lobelia4cosmetics\26410.jpg
26410,lobelia4cosmetics,knife,0.444,promotional,data/raw/images\lobelia4cosmetics\26410.jpg
26411,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26411.jpg
26412,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26412.jpg
26413,lobelia4cosmetics,person,0.6776,promotional,data/raw/images\lobelia4cosmetics\26413.jpg
26414,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26414.jpg
26415,lobelia4cosmetics,sports ball,0.368,promotional,data/raw/images\lobelia4cosmetics\26415.jpg
26416,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26416.jpg
26417,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26417.jpg
26418,lobelia4cosmetics,bottle,0.9,promotional,data/raw/images\lobelia4cosmetics\26418.jpg
26419,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26419.jpg
26420,lobelia4cosmetics,refrigerator,0.3814,promotional,data/raw/images\lobelia4cosmetics\26420.jpg
26421,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26421.jpg
26423,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26423.jpg
26424,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26424.jpg
26425,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26425.jpg
26426,lobelia4cosmetics,bottle,0.3844,promotional,data/raw/images\lobelia4cosmetics\26426.jpg
26426,lobelia4cosmetics,cell phone,0.3352,promotional,data/raw/images\lobelia4cosmetics\26426.jpg
26426,lobelia4cosmetics,bottle,0.3006,promotional,data/raw/images\lobelia4cosmetics\26426.jpg
26427,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26427.jpg
26428,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26428.jpg
26429,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26429.jpg
26430,lobelia4cosmetics,refrigerator,0.4421,promotional,data/raw/images\lobelia4cosmetics\26430.jpg
26431,lobelia4cosmetics,bottle,0.7881,promotional,data/raw/images\lobelia4cosmetics\26431.jpg
26431,lobelia4cosmetics,bottle,0.5554,promotional,data/raw/images\lobelia4cosmetics\26431.jpg
26431,lobelia4cosmetics,bottle,0.3785,promotional,data/raw/images\lobelia4cosmetics\26431.jpg
26431,lobelia4cosmetics,bottle,0.3652,promotional,data/raw/images\lobelia4cosmetics\26431.jpg
26431,lobelia4cosmetics,bottle,0.3564,promotional,data/raw/images\lobelia4cosmetics\26431.jpg
26431,lobelia4cosmetics,bottle,0.3383,promotional,data/raw/images\lobelia4cosmetics\26431.jpg
26431,lobelia4cosmetics,bottle,0.3041,promotional,data/raw/images\lobelia4cosmetics\26431.jpg
26432,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26432.jpg
26433,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26433.jpg
26434,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26434.jpg
26435,lobelia4cosmetics,bottle,0.3294,promotional,data/raw/images\lobelia4cosmetics\26435.jpg
26436,lobelia4cosmetics,orange,0.3178,promotional,data/raw/images\lobelia4cosmetics\26436.jpg
26437,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26437.jpg
26438,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26438.jpg
26439,lobelia4cosmetics,bottle,0.8619,promotional,data/raw/images\lobelia4cosmetics\26439.jpg
26440,lobelia4cosmetics,cup,0.7179,promotional,data/raw/images\lobelia4cosmetics\26440.jpg
26440,lobelia4cosmetics,cup,0.3851,promotional,data/raw/images\lobelia4cosmetics\26440.jpg
26441,lobelia4cosmetics,bottle,0.3435,promotional,data/raw/images\lobelia4cosmetics\26441.jpg
26441,lobelia4cosmetics,bottle,0.3334,promotional,data/raw/images\lobelia4cosmetics\26441.jpg
26441,lobelia4cosmetics,bottle,0.3124,promotional,data/raw/images\lobelia4cosmetics\26441.jpg
26441,lobelia4cosmetics,bottle,0.3123,promotional,data/raw/images\lobelia4cosmetics\26441.jpg
26442,lobelia4cosmetics,bottle,0.3353,promotional,data/raw/images\lobelia4cosmetics\26442.jpg
26443,lobelia4cosmetics,bottle,0.4823,promotional,data/raw/images\lobelia4cosmetics\26443.jpg
26443,lobelia4cosmetics,bottle,0.4725,promotional,data/raw/images\lobelia4cosmetics\26443.jpg
26443,lobelia4cosmetics,bottle,0.4318,promotional,data/raw/images\lobelia4cosmetics\26443.jpg
26444,lobelia4cosmetics,bottle,0.5669,promotional,data/raw/images\lobelia4cosmetics\26444.jpg
26444,lobelia4cosmetics,bottle,0.3779,promotional,data/raw/images\lobelia4cosmetics\26444.jpg
26445,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26445.jpg
26446,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26446.jpg
26447,lobelia4cosmetics,bottle,0.744,promotional,data/raw/images\lobelia4cosmetics\26447.jpg
26448,lobelia4cosmetics,bottle,0.475,promotional,data/raw/images\lobelia4cosmetics\26448.jpg
26449,lobelia4cosmetics,person,0.6776,promotional,data/raw/images\lobelia4cosmetics\26449.jpg
26450,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26450.jpg
26451,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26451.jpg
26452,lobelia4cosmetics,cup,0.354,promotional,data/raw/images\lobelia4cosmetics\26452.jpg
26453,lobelia4cosmetics,bottle,0.8124,promotional,data/raw/images\lobelia4cosmetics\26453.jpg
26454,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26454.jpg
26455,lobelia4cosmetics,fork,0.8578,promotional,data/raw/images\lobelia4cosmetics\26455.jpg
26455,lobelia4cosmetics,cup,0.4949,promotional,data/raw/images\lobelia4cosmetics\26455.jpg
26455,lobelia4cosmetics,knife,0.444,promotional,data/raw/images\lobelia4cosmetics\26455.jpg
26456,lobelia4cosmetics,bottle,0.4263,promotional,data/raw/images\lobelia4cosmetics\26456.jpg
26457,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26457.jpg
26458,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26458.jpg
26460,lobelia4cosmetics,bottle,0.9058,promotional,data/raw/images\lobelia4cosmetics\26460.jpg
26461,lobelia4cosmetics,bottle,0.9,promotional,data/raw/images\lobelia4cosmetics\26461.jpg
26462,lobelia4cosmetics,bottle,0.6695,promotional,data/raw/images\lobelia4cosmetics\26462.jpg
26462,lobelia4cosmetics,vase,0.6104,promotional,data/raw/images\lobelia4cosmetics\26462.jpg
26463,lobelia4cosmetics,cup,0.7179,promotional,data/raw/images\lobelia4cosmetics\26463.jpg
26463,lobelia4cosmetics,cup,0.3851,promotional,data/raw/images\lobelia4cosmetics\26463.jpg
26464,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26464.jpg
26465,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26465.jpg
26466,lobelia4cosmetics,bottle,0.475,promotional,data/raw/images\lobelia4cosmetics\26466.jpg
26467,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26467.jpg
26468,lobelia4cosmetics,fork,0.8578,promotional,data/raw/images\lobelia4cosmetics\26468.jpg
26468,lobelia4cosmetics,cup,0.4949,promotional,data/raw/images\lobelia4cosmetics\26468.jpg
26468,lobelia4cosmetics,knife,0.444,promotional,data/raw/images\lobelia4cosmetics\26468.jpg
26469,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26469.jpg
26470,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26470.jpg
26471,lobelia4cosmetics,person,0.6776,promotional,data/raw/images\lobelia4cosmetics\26471.jpg
26472,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26472.jpg
26473,lobelia4cosmetics,sports ball,0.368,promotional,data/raw/images\lobelia4cosmetics\26473.jpg
26474,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26474.jpg
26475,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26475.jpg
26476,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26476.jpg
26477,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26477.jpg
26478,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26478.jpg
26479,lobelia4cosmetics,bottle,0.4263,promotional,data/raw/images\lobelia4cosmetics\26479.jpg
26480,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26480.jpg
26481,lobelia4cosmetics,bottle,0.8619,promotional,data/raw/images\lobelia4cosmetics\26481.jpg
26482,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26482.jpg
26483,lobelia4cosmetics,none,0.0,other,data/raw/images\lobelia4cosmetics\26483.jpg
26484,lobelia4cosmetics,cell phone,0.3196,promotional,data/raw/images\lobelia4cosmetics\26484.jpg
26485,lobelia4cosmetics,book,0.3382,promotional,data/raw/images\lobelia4cosmetics\26485.jpg
26486,lobelia4cosmetics,bottle,0.5097,promotional,data/raw/images\lobelia4cosmetics\26486.jpg
26486,lobelia4cosmetics,bottle,0.5074,promotional,data/raw/images\lobelia4cosmetics\26486.jpg
26486,lobelia4cosmetics,dining table,0.4609,promotional,data/raw/images\lobelia4cosmetics\26486.jpg
26486,lobelia4cosmetics,bottle,0.4239,promotional,data/raw/images\lobelia4cosmetics\26486.jpg
26486,lobelia4cosmetics,bottle,0.4207,promotional,data/raw/images\lobelia4cosmetics\26486.jpg
26486,lobelia4cosmetics,cup,0.3684,promotional,data/raw/images\lobelia4cosmetics\26486.jpg
26486,lobelia4cosmetics,bottle,0.3385,promotional,data/raw/images\lobelia4cosmetics\26486.jpg
26486,lobelia4cosmetics,bottle,0.326,promotional,data/raw/images\lobelia4cosmetics\26486.jpg
26486,lobelia4cosmetics,bottle,0.3152,promotional,data/raw/images\lobelia4cosmetics\26486.jpg
26486,lobelia4cosmetics,bottle,0.3124,promotional,data/raw/images\lobelia4cosmetics\26486.jpg
26487,lobelia4cosmetics,person,0.3117,promotional,data/raw/images\lobelia4cosmetics\26487.jpg
26488,lobelia4cosmetics,cup,0.4486,promotional,data/raw/images\lobelia4cosmetics\26488.jpg
